Serial No,Date,Amount,Category,Description
3728,26-06-2024,174.61,Income,Dining Out
3729,26-06-2024,30.7,Income,Car Maintenance
3730,27-06-2024,804.24,Income,Transport
3731,27-06-2024,677.47,Income,Movies
3732,27-06-2024,417.51,Expense,Transport
3733,28-06-2024,254.82,Income,Internet Bill
3734,28-06-2024,558.01,Expense,Internet Bill
3735,28-06-2024,859.78,Income,Dining Out
3736,28-06-2024,325.02,Income,Transport
3737,29-06-2024,731.24,Income,Freelance
3738,29-06-2024,107.08,Income,Salary
3739,29-06-2024,183.93,Expense,Shopping
3740,29-06-2024,767.93,Expense,Groceries
3741,29-06-2024,272.39,Income,Groceries
3742,30-06-2024,419.33,Income,Shopping
3743,30-06-2024,259.27,Income,Coffee
3744,30-06-2024,39.81,Expense,Shopping
3745,30-06-2024,320.76,Expense,Internet Bill
3746,30-06-2024,69.45,Income,Bonus
3747,01-07-2024,72.09,Income,Shopping
3748,01-07-2024,64.58,Expense,Car Maintenance
3749,01-07-2024,432.88,Income,Interest
3750,01-07-2024,670.91,Expense,Bonus
3751,02-07-2024,259.56,Expense,Entertainment
3752,02-07-2024,989.57,Income,Rent
3753,02-07-2024,528.98,Expense,Entertainment
3754,02-07-2024,768.39,Expense,Rent
3755,02-07-2024,145.35,Income,Coffee
3756,03-07-2024,649.75,Expense,Movies
3757,04-07-2024,962.4,Income,Dining Out
3758,04-07-2024,926.31,Income,Coffee
3759,05-07-2024,458.88,Income,Interest
3760,05-07-2024,29.85,Income,Interest
3761,05-07-2024,859.9,Income,Coffee
3762,06-07-2024,166.71,Expense,Dining Out
3763,06-07-2024,71.93,Expense,Bonus
3764,07-07-2024,81.26,Income,Internet Bill
3765,07-07-2024,458.04,Income,Bonus
3766,08-07-2024,338.03,Income,Coffee
3767,09-07-2024,383.73,Expense,Rent
3768,09-07-2024,771.61,Expense,Rent
3769,09-07-2024,962.79,Income,Coffee
3770,09-07-2024,771.38,Income,Rent
3771,10-07-2024,66.7,Expense,Entertainment
3772,10-07-2024,735.57,Expense,Salary
3773,11-07-2024,244.82,Expense,Bonus
3774,11-07-2024,214.23,Expense,Groceries
3775,11-07-2024,774.69,Income,Car Maintenance
3776,11-07-2024,260.8,Expense,Entertainment
3777,11-07-2024,813.46,Income,Interest
3778,12-07-2024,44.32,Expense,Bonus
3779,12-07-2024,885.45,Expense,Car Maintenance
3780,12-07-2024,467.61,Expense,Entertainment
3781,13-07-2024,33.49,Income,Internet Bill
3782,13-07-2024,539.51,Income,Subscriptions
3783,13-07-2024,666.8,Expense,Movies
3784,13-07-2024,942.0,Expense,Internet Bill
3785,14-07-2024,36.37,Income,Groceries
3786,14-07-2024,403.7,Expense,Entertainment
3787,15-07-2024,475.5,Income,Shopping
3788,15-07-2024,302.99,Expense,Salary
3789,15-07-2024,706.92,Income,Coffee
3790,15-07-2024,988.4,Income,Freelance
3791,16-07-2024,923.62,Expense,Entertainment
3792,16-07-2024,386.37,Income,Rent
3793,16-07-2024,22.27,Expense,Car Maintenance
3794,17-07-2024,806.74,Income,Dining Out
3795,17-07-2024,370.73,Income,Freelance
3796,17-07-2024,215.73,Income,Coffee
3797,17-07-2024,662.87,Expense,Transport
3798,18-07-2024,230.23,Income,Salary
3799,18-07-2024,125.9,Income,Interest
3800,18-07-2024,490.76,Income,Bonus
3801,19-07-2024,565.32,Expense,Rent
3802,19-07-2024,426.1,Expense,Transport
3803,20-07-2024,45.9,Expense,Internet Bill
3804,20-07-2024,623.84,Income,Car Maintenance
3805,20-07-2024,786.98,Expense,Groceries
3806,20-07-2024,367.09,Expense,Freelance
3807,20-07-2024,520.5,Expense,Salary
3808,21-07-2024,469.22,Income,Movies
3809,22-07-2024,627.97,Expense,Bonus
3810,22-07-2024,723.71,Expense,Groceries
3811,22-07-2024,727.03,Expense,Movies
3812,22-07-2024,568.99,Expense,Groceries
3813,22-07-2024,869.85,Expense,Interest
3814,23-07-2024,958.63,Expense,Interest
3815,23-07-2024,429.26,Income,Freelance
3816,23-07-2024,683.66,Expense,Freelance
3817,23-07-2024,48.39,Expense,Car Maintenance
3818,24-07-2024,17.19,Expense,Subscriptions
3819,24-07-2024,136.09,Expense,Shopping
3820,24-07-2024,251.93,Expense,Movies
3821,25-07-2024,768.33,Expense,Coffee
3822,25-07-2024,792.88,Income,Car Maintenance
3823,25-07-2024,610.21,Income,Coffee
3824,25-07-2024,221.3,Income,Salary
3825,26-07-2024,170.98,Expense,Internet Bill
3826,26-07-2024,353.62,Expense,Subscriptions
3827,27-07-2024,87.65,Income,Utilities
3828,28-07-2024,934.44,Expense,Entertainment
3829,28-07-2024,634.21,Income,Internet Bill
3830,28-07-2024,744.69,Expense,Coffee
3831,28-07-2024,226.94,Expense,Dining Out
3832,28-07-2024,86.72,Expense,Coffee
3833,29-07-2024,639.4,Expense,Salary
3834,29-07-2024,662.54,Income,Interest
3835,30-07-2024,184.58,Expense,Bonus
3836,30-07-2024,95.23,Income,Entertainment
3837,30-07-2024,931.91,Expense,Shopping
3838,31-07-2024,114.52,Expense,Bonus
3839,31-07-2024,231.0,Expense,Subscriptions
3840,31-07-2024,959.71,Income,Utilities
3841,31-07-2024,402.82,Expense,Freelance
3842,01-08-2024,50.29,Expense,Utilities
3843,01-08-2024,269.02,Expense,Interest
3844,02-08-2024,699.14,Income,Transport
3845,02-08-2024,68.04,Expense,Utilities
3846,02-08-2024,686.52,Income,Dining Out
3847,02-08-2024,494.09,Expense,Interest
3848,02-08-2024,102.5,Expense,Dining Out
3849,03-08-2024,148.66,Income,Shopping
3850,03-08-2024,886.05,Expense,Groceries
3851,03-08-2024,123.95,Expense,Car Maintenance
3852,03-08-2024,833.93,Income,Car Maintenance
3853,03-08-2024,646.15,Income,Dining Out
3854,04-08-2024,491.08,Income,Coffee
3855,04-08-2024,489.69,Income,Rent
3856,05-08-2024,573.74,Income,Transport
3857,05-08-2024,291.5,Expense,Bonus
3858,05-08-2024,810.62,Income,Groceries
3859,06-08-2024,877.49,Income,Subscriptions
3860,06-08-2024,635.27,Expense,Rent
3861,07-08-2024,869.12,Income,Bonus
3862,08-08-2024,901.13,Income,Salary
3863,08-08-2024,222.28,Expense,Shopping
3864,08-08-2024,964.11,Expense,Utilities
3865,08-08-2024,601.19,Income,Freelance
3866,09-08-2024,267.45,Expense,Coffee
3867,09-08-2024,527.23,Expense,Dining Out
3868,10-08-2024,306.05,Expense,Internet Bill
3869,11-08-2024,941.88,Income,Salary
3870,11-08-2024,486.33,Expense,Groceries
3871,11-08-2024,858.3,Expense,Freelance
3872,12-08-2024,690.02,Expense,Movies
3873,12-08-2024,757.88,Income,Utilities
3874,12-08-2024,242.31,Income,Coffee
3875,12-08-2024,790.14,Income,Movies
3876,12-08-2024,370.41,Expense,Entertainment
3877,13-08-2024,302.68,Income,Internet Bill
3878,13-08-2024,477.48,Expense,Utilities
3879,13-08-2024,718.86,Expense,Utilities
3880,14-08-2024,526.3,Expense,Bonus
3881,14-08-2024,521.02,Income,Movies
3882,14-08-2024,438.57,Expense,Transport
3883,14-08-2024,933.0,Income,Dining Out
3884,15-08-2024,930.89,Income,Coffee
3885,15-08-2024,878.56,Expense,Entertainment
3886,15-08-2024,255.69,Income,Shopping
3887,15-08-2024,940.28,Income,Interest
3888,15-08-2024,246.49,Expense,Dining Out
3889,16-08-2024,403.1,Expense,Entertainment
3890,16-08-2024,697.47,Expense,Bonus
3891,16-08-2024,304.6,Expense,Shopping
3892,16-08-2024,635.53,Income,Rent
3893,17-08-2024,445.44,Income,Entertainment
3894,17-08-2024,907.86,Income,Rent
3895,17-08-2024,987.64,Income,Car Maintenance
3896,18-08-2024,42.89,Expense,Internet Bill
3897,18-08-2024,248.85,Income,Movies
3898,18-08-2024,808.91,Expense,Groceries
3899,19-08-2024,763.71,Income,Coffee
3900,19-08-2024,905.69,Expense,Freelance
3901,20-08-2024,420.61,Income,Entertainment
3902,20-08-2024,814.55,Income,Coffee
3903,21-08-2024,419.41,Expense,Transport
3904,21-08-2024,131.05,Expense,Shopping
3905,21-08-2024,85.85,Expense,Entertainment
3906,21-08-2024,761.72,Income,Internet Bill
3907,22-08-2024,114.53,Income,Freelance
3908,23-08-2024,589.87,Income,Transport
3909,23-08-2024,108.79,Expense,Interest
3910,23-08-2024,992.83,Income,Entertainment
3911,23-08-2024,934.62,Income,Internet Bill
3912,23-08-2024,883.85,Income,Coffee
3913,24-08-2024,989.55,Expense,Salary
3914,24-08-2024,221.44,Expense,Subscriptions
3915,24-08-2024,485.9,Income,Coffee
3916,24-08-2024,510.56,Income,Movies
3917,25-08-2024,800.42,Income,Car Maintenance
3918,26-08-2024,616.09,Income,Groceries
3919,26-08-2024,527.28,Income,Utilities
3920,27-08-2024,626.07,Expense,Interest
3921,27-08-2024,890.76,Expense,Movies
3922,28-08-2024,174.69,Income,Movies
3923,28-08-2024,483.82,Income,Interest
3924,28-08-2024,805.25,Expense,Bonus
3925,28-08-2024,951.94,Expense,Freelance
3926,28-08-2024,22.39,Income,Dining Out
3927,29-08-2024,505.86,Income,Rent
3928,30-08-2024,754.54,Expense,Transport
3929,30-08-2024,324.31,Expense,Groceries
3930,30-08-2024,647.32,Expense,Subscriptions
3931,30-08-2024,350.52,Expense,Entertainment
3932,31-08-2024,678.52,Income,Groceries
3933,01-09-2024,643.13,Expense,Dining Out
3934,02-09-2024,771.17,Income,Bonus
3935,02-09-2024,860.14,Expense,Coffee
3936,02-09-2024,12.06,Expense,Entertainment
3937,02-09-2024,569.83,Income,Interest
3938,02-09-2024,901.4,Expense,Bonus
3939,03-09-2024,692.19,Expense,Shopping
3940,04-09-2024,456.85,Expense,Freelance
3941,04-09-2024,120.98,Expense,Rent
3942,04-09-2024,929.72,Expense,Car Maintenance
3943,04-09-2024,361.76,Income,Dining Out
3944,04-09-2024,245.93,Expense,Freelance
3945,05-09-2024,572.83,Income,Salary
3946,05-09-2024,211.62,Income,Movies
3947,05-09-2024,13.72,Expense,Groceries
3948,05-09-2024,479.56,Income,Rent
3949,05-09-2024,285.86,Income,Groceries
3950,06-09-2024,440.05,Expense,Groceries
3951,06-09-2024,86.87,Expense,Movies
3952,06-09-2024,388.81,Expense,Bonus
3953,06-09-2024,302.7,Income,Movies
3954,06-09-2024,359.11,Income,Car Maintenance
3955,07-09-2024,184.88,Expense,Shopping
3956,08-09-2024,899.7,Income,Rent
3957,08-09-2024,773.85,Income,Movies
3958,12-9-2024,100.0,Income,Test1.1
3959,12-09-2024,100.0,Expense,test1.3
