Serial No,Date,Amount,Category,Description
3729,25-06-2024,460.46,Income,Subscriptions
3730,26-06-2024,465.15,Income,Subscriptions
3731,26-06-2024,424.89,Expense,Dining Out
3732,26-06-2024,827.31,Expense,Movies
3733,26-06-2024,174.61,Income,Dining Out
3734,26-06-2024,30.7,Income,Car Maintenance
3735,27-06-2024,804.24,Income,Transport
3736,27-06-2024,677.47,Income,Movies
3737,27-06-2024,417.51,Expense,Transport
3738,28-06-2024,254.82,Income,Internet Bill
3739,28-06-2024,558.01,Expense,Internet Bill
3740,28-06-2024,859.78,Income,Dining Out
3741,28-06-2024,325.02,Income,Transport
3742,29-06-2024,731.24,Income,Freelance
3743,29-06-2024,107.08,Income,Salary
3744,29-06-2024,183.93,Expense,Shopping
3745,29-06-2024,767.93,Expense,Groceries
3746,29-06-2024,272.39,Income,Groceries
3747,30-06-2024,419.33,Income,Shopping
3748,30-06-2024,259.27,Income,Coffee
3749,30-06-2024,39.81,Expense,Shopping
3750,30-06-2024,320.76,Expense,Internet Bill
3751,30-06-2024,69.45,Income,Bonus
3752,01-07-2024,72.09,Income,Shopping
3753,01-07-2024,64.58,Expense,Car Maintenance
3754,01-07-2024,432.88,Income,Interest
3755,01-07-2024,670.91,Expense,Bonus
3756,02-07-2024,259.56,Expense,Entertainment
3757,02-07-2024,989.57,Income,Rent
3758,02-07-2024,528.98,Expense,Entertainment
3759,02-07-2024,768.39,Expense,Rent
3760,02-07-2024,145.35,Income,Coffee
3761,03-07-2024,649.75,Expense,Movies
3762,04-07-2024,962.4,Income,Dining Out
3763,04-07-2024,926.31,Income,Coffee
3764,05-07-2024,458.88,Income,Interest
3765,05-07-2024,29.85,Income,Interest
3766,05-07-2024,859.9,Income,Coffee
3767,06-07-2024,166.71,Expense,Dining Out
3768,06-07-2024,71.93,Expense,Bonus
3769,07-07-2024,81.26,Income,Internet Bill
3770,07-07-2024,458.04,Income,Bonus
3771,08-07-2024,338.03,Income,Coffee
3772,09-07-2024,383.73,Expense,Rent
3773,09-07-2024,771.61,Expense,Rent
3774,09-07-2024,962.79,Income,Coffee
3775,09-07-2024,771.38,Income,Rent
3776,10-07-2024,66.7,Expense,Entertainment
3777,10-07-2024,735.57,Expense,Salary
3778,11-07-2024,244.82,Expense,Bonus
3779,11-07-2024,214.23,Expense,Groceries
3780,11-07-2024,774.69,Income,Car Maintenance
3781,11-07-2024,260.8,Expense,Entertainment
3782,11-07-2024,813.46,Income,Interest
3783,12-07-2024,44.32,Expense,Bonus
3784,12-07-2024,885.45,Expense,Car Maintenance
3785,12-07-2024,467.61,Expense,Entertainment
3786,13-07-2024,33.49,Income,Internet Bill
3787,13-07-2024,539.51,Income,Subscriptions
3788,13-07-2024,666.8,Expense,Movies
3789,13-07-2024,942.0,Expense,Internet Bill
3790,14-07-2024,36.37,Income,Groceries
3791,14-07-2024,403.7,Expense,Entertainment
3792,15-07-2024,475.5,Income,Shopping
3793,15-07-2024,302.99,Expense,Salary
3794,15-07-2024,706.92,Income,Coffee
3795,15-07-2024,988.4,Income,Freelance
3796,16-07-2024,923.62,Expense,Entertainment
3797,16-07-2024,386.37,Income,Rent
3798,16-07-2024,22.27,Expense,Car Maintenance
3799,17-07-2024,806.74,Income,Dining Out
3800,17-07-2024,370.73,Income,Freelance
3801,17-07-2024,215.73,Income,Coffee
3802,17-07-2024,662.87,Expense,Transport
3803,18-07-2024,230.23,Income,Salary
3804,18-07-2024,125.9,Income,Interest
3805,18-07-2024,490.76,Income,Bonus
3806,19-07-2024,565.32,Expense,Rent
3807,19-07-2024,426.1,Expense,Transport
3808,20-07-2024,45.9,Expense,Internet Bill
3809,20-07-2024,623.84,Income,Car Maintenance
3810,20-07-2024,786.98,Expense,Groceries
3811,20-07-2024,367.09,Expense,Freelance
3812,20-07-2024,520.5,Expense,Salary
3813,21-07-2024,469.22,Income,Movies
3814,22-07-2024,627.97,Expense,Bonus
3815,22-07-2024,723.71,Expense,Groceries
3816,22-07-2024,727.03,Expense,Movies
3817,22-07-2024,568.99,Expense,Groceries
3818,22-07-2024,869.85,Expense,Interest
3819,23-07-2024,958.63,Expense,Interest
3820,23-07-2024,429.26,Income,Freelance
3821,23-07-2024,683.66,Expense,Freelance
3822,23-07-2024,48.39,Expense,Car Maintenance
3823,24-07-2024,17.19,Expense,Subscriptions
3824,24-07-2024,136.09,Expense,Shopping
3825,24-07-2024,251.93,Expense,Movies
3826,25-07-2024,768.33,Expense,Coffee
3827,25-07-2024,792.88,Income,Car Maintenance
3828,25-07-2024,610.21,Income,Coffee
3829,25-07-2024,221.3,Income,Salary
3830,26-07-2024,170.98,Expense,Internet Bill
3831,26-07-2024,353.62,Expense,Subscriptions
3832,27-07-2024,87.65,Income,Utilities
3833,28-07-2024,934.44,Expense,Entertainment
3834,28-07-2024,634.21,Income,Internet Bill
3835,28-07-2024,744.69,Expense,Coffee
3836,28-07-2024,226.94,Expense,Dining Out
3837,28-07-2024,86.72,Expense,Coffee
3838,29-07-2024,639.4,Expense,Salary
3839,29-07-2024,662.54,Income,Interest
3840,30-07-2024,184.58,Expense,Bonus
3841,30-07-2024,95.23,Income,Entertainment
3842,30-07-2024,931.91,Expense,Shopping
3843,31-07-2024,114.52,Expense,Bonus
3844,31-07-2024,231.0,Expense,Subscriptions
3845,31-07-2024,959.71,Income,Utilities
3846,31-07-2024,402.82,Expense,Freelance
3847,01-08-2024,50.29,Expense,Utilities
3848,01-08-2024,269.02,Expense,Interest
3849,02-08-2024,699.14,Income,Transport
3850,02-08-2024,68.04,Expense,Utilities
3851,02-08-2024,686.52,Income,Dining Out
3852,02-08-2024,494.09,Expense,Interest
3853,02-08-2024,102.5,Expense,Dining Out
3854,03-08-2024,148.66,Income,Shopping
3855,03-08-2024,886.05,Expense,Groceries
3856,03-08-2024,123.95,Expense,Car Maintenance
3857,03-08-2024,833.93,Income,Car Maintenance
3858,03-08-2024,646.15,Income,Dining Out
3859,04-08-2024,491.08,Income,Coffee
3860,04-08-2024,489.69,Income,Rent
3861,05-08-2024,573.74,Income,Transport
3862,05-08-2024,291.5,Expense,Bonus
3863,05-08-2024,810.62,Income,Groceries
3864,06-08-2024,877.49,Income,Subscriptions
3865,06-08-2024,635.27,Expense,Rent
3866,07-08-2024,869.12,Income,Bonus
3867,08-08-2024,901.13,Income,Salary
3868,08-08-2024,222.28,Expense,Shopping
3869,08-08-2024,964.11,Expense,Utilities
3870,08-08-2024,601.19,Income,Freelance
3871,09-08-2024,267.45,Expense,Coffee
3872,09-08-2024,527.23,Expense,Dining Out
3873,10-08-2024,306.05,Expense,Internet Bill
3874,11-08-2024,941.88,Income,Salary
3875,11-08-2024,486.33,Expense,Groceries
3876,11-08-2024,858.3,Expense,Freelance
3877,12-08-2024,690.02,Expense,Movies
3878,12-08-2024,757.88,Income,Utilities
3879,12-08-2024,242.31,Income,Coffee
3880,12-08-2024,790.14,Income,Movies
3881,12-08-2024,370.41,Expense,Entertainment
3882,13-08-2024,302.68,Income,Internet Bill
3883,13-08-2024,477.48,Expense,Utilities
3884,13-08-2024,718.86,Expense,Utilities
3885,14-08-2024,526.3,Expense,Bonus
3886,14-08-2024,521.02,Income,Movies
3887,14-08-2024,438.57,Expense,Transport
3888,14-08-2024,933.0,Income,Dining Out
3889,15-08-2024,930.89,Income,Coffee
3890,15-08-2024,878.56,Expense,Entertainment
3891,15-08-2024,255.69,Income,Shopping
3892,15-08-2024,940.28,Income,Interest
3893,15-08-2024,246.49,Expense,Dining Out
3894,16-08-2024,403.1,Expense,Entertainment
3895,16-08-2024,697.47,Expense,Bonus
3896,16-08-2024,304.6,Expense,Shopping
3897,16-08-2024,635.53,Income,Rent
3898,17-08-2024,445.44,Income,Entertainment
3899,17-08-2024,907.86,Income,Rent
3900,17-08-2024,987.64,Income,Car Maintenance
3901,18-08-2024,42.89,Expense,Internet Bill
3902,18-08-2024,248.85,Income,Movies
3903,18-08-2024,808.91,Expense,Groceries
3904,19-08-2024,763.71,Income,Coffee
3905,19-08-2024,905.69,Expense,Freelance
3906,20-08-2024,420.61,Income,Entertainment
3907,20-08-2024,814.55,Income,Coffee
3908,21-08-2024,419.41,Expense,Transport
3909,21-08-2024,131.05,Expense,Shopping
3910,21-08-2024,85.85,Expense,Entertainment
3911,21-08-2024,761.72,Income,Internet Bill
3912,22-08-2024,114.53,Income,Freelance
3913,23-08-2024,589.87,Income,Transport
3914,23-08-2024,108.79,Expense,Interest
3915,23-08-2024,992.83,Income,Entertainment
3916,23-08-2024,934.62,Income,Internet Bill
3917,23-08-2024,883.85,Income,Coffee
3918,24-08-2024,989.55,Expense,Salary
3919,24-08-2024,221.44,Expense,Subscriptions
3920,24-08-2024,485.9,Income,Coffee
3921,24-08-2024,510.56,Income,Movies
3922,25-08-2024,800.42,Income,Car Maintenance
3923,26-08-2024,616.09,Income,Groceries
3924,26-08-2024,527.28,Income,Utilities
3925,27-08-2024,626.07,Expense,Interest
3926,27-08-2024,890.76,Expense,Movies
3927,28-08-2024,174.69,Income,Movies
3928,28-08-2024,483.82,Income,Interest
3929,28-08-2024,805.25,Expense,Bonus
3930,28-08-2024,951.94,Expense,Freelance
3931,28-08-2024,22.39,Income,Dining Out
3932,29-08-2024,505.86,Income,Rent
3933,30-08-2024,754.54,Expense,Transport
3934,30-08-2024,324.31,Expense,Groceries
3935,30-08-2024,647.32,Expense,Subscriptions
3936,30-08-2024,350.52,Expense,Entertainment
3937,31-08-2024,678.52,Income,Groceries
3938,01-09-2024,643.13,Expense,Dining Out
3939,02-09-2024,771.17,Income,Bonus
3940,02-09-2024,860.14,Expense,Coffee
3941,02-09-2024,12.06,Expense,Entertainment
3942,02-09-2024,569.83,Income,Interest
3943,02-09-2024,901.4,Expense,Bonus
3944,03-09-2024,692.19,Expense,Shopping
3945,04-09-2024,456.85,Expense,Freelance
3946,04-09-2024,120.98,Expense,Rent
3947,04-09-2024,929.72,Expense,Car Maintenance
3948,04-09-2024,361.76,Income,Dining Out
3949,04-09-2024,245.93,Expense,Freelance
3950,05-09-2024,572.83,Income,Salary
3951,05-09-2024,211.62,Income,Movies
3952,05-09-2024,13.72,Expense,Groceries
3953,05-09-2024,479.56,Income,Rent
3954,05-09-2024,285.86,Income,Groceries
3955,06-09-2024,440.05,Expense,Groceries
3956,06-09-2024,86.87,Expense,Movies
3957,06-09-2024,388.81,Expense,Bonus
3958,06-09-2024,302.7,Income,Movies
3959,06-09-2024,359.11,Income,Car Maintenance
3960,07-09-2024,184.88,Expense,Shopping
3961,08-09-2024,899.7,Income,Rent
3962,08-09-2024,773.85,Income,Movies
